외생,,,,NP,*,T,외생,*,*,*,*,*
외신,,,,NP,*,T,외신,*,*,*,*,*
요,,,,NP,*,F,요,*,*,*,*,*
요거,,,,NP,*,F,요거,*,*,*,*,*
요것,,,,NP,*,T,요것,*,*,*,*,*
요곳,,,,NP,*,T,요곳,*,*,*,*,*
요그,,,,NP,*,F,요그,*,*,*,*,*
요기,,,,NP,*,F,요기,*,*,*,*,*
요년,,,,NP,*,T,요년,*,*,*,*,*
요놈,,,,NP,*,T,요놈,*,*,*,*,*
요듸,,,,NP,*,F,요듸,*,*,*,*,*
요디,,,,NP,*,F,요디,*,*,*,*,*
요따우,,,,NP,*,F,요따우,*,*,*,*,*
요따위,,,,NP,*,F,요따위,*,*,*,*,*
요짜,,,,NP,*,F,요짜,*,*,*,*,*
요짝,,,,NP,*,T,요짝,*,*,*,*,*
요쪼,,,,NP,*,F,요쪼,*,*,*,*,*
요쪽,,,,NP,*,T,요쪽,*,*,*,*,*
요구메,,,,NP,*,F,요구메,*,*,*,*,*
요라분,,,,NP,*,T,요라분,*,*,*,*,*
욕교,,,,NP,*,F,욕교,*,*,*,*,*
욕우,,,,NP,*,F,욕우,*,*,*,*,*
욕지,,,,NP,*,F,욕지,*,*,*,*,*
용게,,,,NP,*,F,용게,*,*,*,*,*
우독,,,,NP,*,T,우독,*,*,*,*,*
우디,,,,NP,*,F,우디,*,*,*,*,*
우로,,,,NP,*,F,우로,*,*,*,*,*
우리,,,,NP,*,F,우리,*,*,*,*,*
우마주,,,,NP,*,F,우마주,*,*,*,*,*
우생,,,,NP,*,T,우생,*,*,*,*,*
우수,,,,NP,*,F,우수,*,*,*,*,*
우숙,,,,NP,*,T,우숙,*,*,*,*,*
우승,,,,NP,*,T,우승,*,*,*,*,*
우신,,,,NP,*,T,우신,*,*,*,*,*
우제,,,,NP,*,F,우제,*,*,*,*,*
우형,,,,NP,*,T,우형,*,*,*,*,*
운제,,,,NP,*,F,운제,*,*,*,*,*
울,,,,NP,*,T,울,*,*,*,*,*
워데,,,,NP,*,F,워데,*,*,*,*,*
워드메,,,,NP,*,F,워드메,*,*,*,*,*
워디,,,,NP,*,F,워디,*,*,*,*,*
유산네,,,,NP,*,F,유산네,*,*,*,*,*
유우,,,,NP,*,F,유우,*,*,*,*,*
유자,,,,NP,*,F,유자,*,*,*,*,*
으디,,,,NP,*,F,으디,*,*,*,*,*
은제,,,,NP,*,F,은제,*,*,*,*,*
이,,,,NP,*,F,이,*,*,*,*,*
이거,,,,NP,*,F,이거,*,*,*,*,*
이것,,,,NP,*,T,이것,*,*,*,*,*
이곳,,,,NP,*,T,이곳,*,*,*,*,*
이그,,,,NP,*,F,이그,*,*,*,*,*
이긋,,,,NP,*,T,이긋,*,*,*,*,*
이너키,,,,NP,*,F,이너키,*,*,*,*,*
이넉,,,,NP,*,T,이넉,*,*,*,*,*
이네,,,,NP,*,F,이네,*,*,*,*,*
이녁,,,,NP,*,T,이녁,*,*,*,*,*
이년,,,,NP,*,T,이년,*,*,*,*,*
이놈,,,,NP,*,T,이놈,*,*,*,*,*
이눔,,,,NP,*,T,이눔,*,*,*,*,*
이느마,,,,NP,*,F,이느마,*,*,*,*,*
이늠,,,,NP,*,T,이늠,*,*,*,*,*
이니,,,,NP,*,F,이니,*,*,*,*,*
이니키,,,,NP,*,F,이니키,*,*,*,*,*
이듸,,,,NP,*,F,이듸,*,*,*,*,*
이따우,,,,NP,*,F,이따우,*,*,*,*,*
이따위,,,,NP,*,F,이따위,*,*,*,*,*
이분,,,,NP,*,T,이분,*,*,*,*,*
이손,,,,NP,*,T,이손,*,*,*,*,*
이역,,,,NP,*,T,이역,*,*,*,*,*
이이,,,,NP,*,F,이이,*,*,*,*,*
이자,,,,NP,*,F,이자,*,*,*,*,*
이재,,,,NP,*,F,이재,*,*,*,*,*
이짝,,,,NP,*,T,이짝,*,*,*,*,*
이쪼,,,,NP,*,F,이쪼,*,*,*,*,*
이쪽,,,,NP,*,T,이쪽,*,*,*,*,*
이치,,,,NP,*,F,이치,*,*,*,*,*
이편,,,,NP,*,T,이편,*,*,*,*,*
이핀,,,,NP,*,T,이핀,*,*,*,*,*
이게,,,,NP,*,F,이게,*,*,*,*,*
이기,,,,NP,*,F,이기,*,*,*,*,*
이녕,,,,NP,*,T,이녕,*,*,*,*,*
